"month","borough","day_type","trip_type","route_id","period","number_of_trips_passing_wait","number_of_scheduled_trips","wait_assessment"
"2020-01","Bronx","1","EXP","BXM3","Off-Peak","1476","1627","0.907191149"
"2020-01","Bronx","1","EXP","BXM3","Peak","649","828","0.783816425"
"2020-01","Bronx","2","EXP","BXM3","Off-Peak","474","503","0.942345924"
"2020-01","Bronx","2","EXP","BXM3","Peak","148","163","0.90797546"
"2020-01","Bronx","1","EXP","BXM4","Off-Peak","1074","1233","0.871046229"
"2020-01","Bronx","1","EXP","BXM4","Peak","465","633","0.734597156"
"2020-01","Bronx","2","EXP","BXM4","Off-Peak","368","392","0.93877551"
"2020-01","Bronx","2","EXP","BXM4","Peak","141","146","0.965753425"
"2020-01","Bronx","1","EXP","BXM6","Off-Peak","1025","1078","0.950834879"
"2020-01","Bronx","1","EXP","BXM6","Peak","602","737","0.816824966"
"2020-01","Bronx","2","EXP","BXM6","Off-Peak","370","379","0.976253298"
"2020-01","Bronx","2","EXP","BXM6","Peak","124","127","0.976377953"
"2020-01","Bronx","1","EXP","BXM7","Off-Peak","5187","5606","0.925258651"
"2020-01","Bronx","1","EXP","BXM7","Peak","2908","3495","0.83204578"
"2020-01","Bronx","2","EXP","BXM7","Off-Peak","1508","1587","0.950220542"
"2020-01","Bronx","2","EXP","BXM7","Peak","704","734","0.959128065"
"2020-01","Bronx","1","EXP","BXM8","Off-Peak","2093","2253","0.928983577"
"2020-01","Bronx","1","EXP","BXM8","Peak","1740","2193","0.793433653"
"2020-01","Bronx","2","EXP","BXM8","Off-Peak","534","555","0.962162162"
"2020-01","Bronx","2","EXP","BXM8","Peak","207","211","0.981042654"
"2020-01","Bronx","1","EXP","BXM9","Off-Peak","2365","2529","0.935152234"
"2020-01","Bronx","1","EXP","BXM9","Peak","1819","2171","0.837862736"
"2020-01","Bronx","2","EXP","BXM9","Off-Peak","526","554","0.949458484"
"2020-01","Bronx","2","EXP","BXM9","Peak","225","234","0.961538462"
"2020-01","Bronx","1","SBS","SBS12","Off-Peak","5016","6067","0.82676776"
"2020-01","Bronx","1","SBS","SBS12","Peak","2346","3252","0.721402214"
"2020-01","Bronx","2","SBS","SBS12","Off-Peak","1632","1844","0.885032538"
"2020-01","Bronx","2","SBS","SBS12","Peak","717","844","0.849526066"
"2020-01","Bronx","1","SBS","SBS41","Off-Peak","1730","2135","0.81030445"
"2020-01","Bronx","1","SBS","SBS41","Peak","794","1171","0.678052946"
"2020-01","Bronx","2","SBS","SBS41","Off-Peak","727","781","0.930857875"
"2020-01","Bronx","2","SBS","SBS41","Peak","369","407","0.906633907"
"2020-01","Bronx","1","SBS","SBS6","Off-Peak","2131","2317","0.919723781"
"2020-01","Bronx","1","SBS","SBS6","Peak","1077","1338","0.804932735"
"2020-01","Bronx","2","SBS","SBS6","Off-Peak","740","815","0.90797546"
"2020-01","Bronx","2","SBS","SBS6","Peak","378","412","0.917475728"
"2020-01","Brooklyn","1","LCL/LTD","B1","Off-Peak","14209","16437","0.864452151"
"2020-01","Brooklyn","1","LCL/LTD","B1","Peak","6372","8248","0.772550921"
"2020-01","Brooklyn","2","LCL/LTD","B1","Off-Peak","4279","5238","0.816914853"
"2020-01","Brooklyn","2","LCL/LTD","B1","Peak","1782","2189","0.814070352"
"2020-01","Brooklyn","1","LCL/LTD","B100","Off-Peak","4238","4688","0.904010239"
"2020-01","Brooklyn","1","LCL/LTD","B100","Peak","2940","3867","0.760279286"
"2020-01","Brooklyn","2","LCL/LTD","B100","Off-Peak","770","842","0.914489311"
"2020-01","Brooklyn","2","LCL/LTD","B100","Peak","358","389","0.920308483"
"2020-01","Brooklyn","1","LCL/LTD","B103","Off-Peak","8507","10226","0.831899081"
"2020-01","Brooklyn","1","LCL/LTD","B103","Peak","4445","5880","0.755952381"
"2020-01","Brooklyn","2","LCL/LTD","B103","Off-Peak","2553","3002","0.850433045"
"2020-01","Brooklyn","2","LCL/LTD","B103","Peak","954","1153","0.827406765"
"2020-01","Brooklyn","1","LCL/LTD","B11","Off-Peak","10477","13465","0.778091348"
