"month","borough","day_type","trip_type","route_id","period","actual_number_of_buses","scheduled_number_of_buses","service_delivered"
"2023-03","Staten Island","1","LCL/LTD","S92","Peak","419","437","0.958810069"
"2023-03","Staten Island","1","LCL/LTD","S93","Peak","583","598","0.974916388"
"2023-03","Staten Island","1","LCL/LTD","S94","Peak","382","391","0.976982097"
"2023-03","Staten Island","1","LCL/LTD","S96","Peak","479","506","0.946640316"
"2023-03","Staten Island","1","LCL/LTD","S98","Peak","620","692","0.895953757"
"2023-03","Staten Island","1","SBS","SBS79","Peak","1092","1104","0.989130435"
"2023-03","Staten Island","2","SBS","SBS79","Peak","231","236","0.978813559"
"2023-03","Staten Island","1","EXP","SIM1","Peak","1082","1130","0.957522124"
"2023-03","Staten Island","1","EXP","SIM10","Peak","869","922","0.942516269"
"2023-03","Staten Island","1","EXP","SIM11","Peak","556","576","0.965277778"
"2023-03","Staten Island","1","EXP","SIM15","Peak","223","230","0.969565217"
"2023-03","Staten Island","1","EXP","SIM1C","Peak","240","253","0.948616601"
"2023-03","Staten Island","2","EXP","SIM1C","Peak","119","124","0.959677419"
"2023-03","Staten Island","1","EXP","SIM2","Peak","584","621","0.94041868"
"2023-03","Staten Island","1","EXP","SIM22","Peak","458","483","0.948240166"
"2023-03","Staten Island","1","EXP","SIM23","Peak","190","207","0.917874396"
"2023-03","Staten Island","1","EXP","SIM24","Peak","178","184","0.967391304"
"2023-03","Staten Island","1","EXP","SIM25","Peak","516","552","0.934782609"
"2023-03","Staten Island","1","EXP","SIM26","Peak","486","483","1.00621118"
"2023-03","Staten Island","1","EXP","SIM3","Peak","491","506","0.970355731"
"2023-03","Staten Island","1","EXP","SIM30","Peak","511","506","1.009881423"
"2023-03","Staten Island","1","EXP","SIM31","Peak","456","460","0.991304348"
"2023-03","Staten Island","1","EXP","SIM32","Peak","487","506","0.962450593"
"2023-03","Staten Island","1","EXP","SIM33","Peak","449","437","1.027459954"
"2023-03","Staten Island","2","EXP","SIM33","Peak","72","84","0.857142857"
"2023-03","Staten Island","1","EXP","SIM34","Peak","633","667","0.949025487"
"2023-03","Staten Island","1","EXP","SIM35","Peak","425","437","0.972540046"
"2023-03","Staten Island","1","EXP","SIM3C","Peak","136","140","0.971428571"
"2023-03","Staten Island","2","EXP","SIM3C","Peak","39","40","0.975"
"2023-03","Staten Island","1","EXP","SIM4","Peak","965","966","0.998964803"
"2023-03","Staten Island","1","EXP","SIM4C","Peak","149","161","0.925465839"
"2023-03","Staten Island","2","EXP","SIM4C","Peak","90","89","1.011235955"
"2023-03","Staten Island","1","EXP","SIM4X","Peak","291","299","0.973244147"
"2023-03","Staten Island","1","EXP","SIM5","Peak","582","599","0.971619366"
"2023-03","Staten Island","1","EXP","SIM6","Peak","892","946","0.942917548"
"2023-03","Staten Island","1","EXP","SIM7","Peak","481","507","0.948717949"
"2023-03","Staten Island","1","EXP","SIM8","Peak","690","713","0.967741935"
"2023-03","Staten Island","1","EXP","SIM8X","Peak","298","299","0.996655518"
"2023-03","Staten Island","1","EXP","SIM9","Peak","393","414","0.949275362"
"2023-03","Systemwide","1","Systemwide","Systemwide","Systemwide","238084","248075","0.959725889"
"2023-03","Systemwide","2","Systemwide","Systemwide","Systemwide","37848","39001","0.970436655"
"2023-04","Bronx","1","LCL/LTD","BX1","Peak","803","900","0.892222222"
"2023-04","Bronx","2","LCL/LTD","BX1","Peak","120","187","0.64171123"
"2023-04","Bronx","1","LCL/LTD","BX10","Peak","843","847","0.99527745"
"2023-04","Bronx","2","LCL/LTD","BX10","Peak","201","198","1.015151515"
"2023-04","Bronx","1","LCL/LTD","BX11","Peak","1045","1079","0.968489342"
"2023-04","Bronx","2","LCL/LTD","BX11","Peak","267","266","1.003759398"
"2023-04","Bronx","1","LCL/LTD","BX12","Peak","660","667","0.989505247"
"2023-04","Bronx","2","LCL/LTD","BX12","Peak","240","242","0.991735537"
"2023-04","Bronx","1","LCL/LTD","BX13","Peak","1412","1460","0.967123288"
"2023-04","Bronx","2","LCL/LTD","BX13","Peak","327","325","1.006153846"
"2023-04","Bronx","1","LCL/LTD","BX15","Peak","1418","1460","0.971232877"
"2023-04","Bronx","2","LCL/LTD","BX15","Peak","311","320","0.971875"
"2023-04","Bronx","1","LCL/LTD","BX16","Peak","719","760","0.946052632"
"2023-04","Bronx","2","LCL/LTD","BX16","Peak","139","140","0.992857143"
"2023-04","Bronx","1","LCL/LTD","BX17","Peak","795","820","0.969512195"
"2023-04","Bronx","2","LCL/LTD","BX17","Peak","220","216","1.018518519"
"2023-04","Bronx","1","LCL/LTD","BX18A","Peak","492","503","0.978131213"
"2023-04","Bronx","2","LCL/LTD","BX18A","Peak","127","126","1.007936508"
"2023-04","Bronx","1","LCL/LTD","BX18B","Peak","424","461","0.919739696"
"2023-04","Bronx","2","LCL/LTD","BX18B","Peak","97","103","0.941747573"
"2023-04","Bronx","1","LCL/LTD","BX19","Peak","901","892","1.010089686"
"2023-04","Bronx","2","LCL/LTD","BX19","Peak","321","326","0.984662577"
"2023-04","Bronx","1","LCL/LTD","BX2","Peak","642","760","0.844736842"
"2023-04","Bronx","2","LCL/LTD","BX2","Peak","169","205","0.824390244"
"2023-04","Bronx","1","LCL/LTD","BX20","Peak","353","360","0.980555556"
"2023-04","Bronx","1","LCL/LTD","BX21","Peak","838","853","0.982415006"
"2023-04","Bronx","2","LCL/LTD","BX21","Peak","211","218","0.967889908"
"2023-04","Bronx","1","LCL/LTD","BX22","Peak","833","840","0.991666667"
"2023-04","Bronx","2","LCL/LTD","BX22","Peak","223","230","0.969565217"
"2023-04","Bronx","1","LCL/LTD","BX23","Peak","975","1020","0.955882353"
"2023-04","Bronx","2","LCL/LTD","BX23","Peak","131","130","1.007692308"
"2023-04","Bronx","1","LCL/LTD","BX24","Peak","200","200","1"
"2023-04","Bronx","2","LCL/LTD","BX24","Peak","99","100","0.99"
"2023-04","Bronx","1","LCL/LTD","BX25","Peak","352","353","0.997167139"
"2023-04","Bronx","2","LCL/LTD","BX25","Peak","103","102","1.009803922"
"2023-04","Bronx","1","LCL/LTD","BX26","Peak","355","360","0.986111111"
"2023-04","Bronx","2","LCL/LTD","BX26","Peak","100","100","1"
"2023-04","Bronx","1","LCL/LTD","BX27","Peak","1071","1080","0.991666667"
"2023-04","Bronx","2","LCL/LTD","BX27","Peak","211","210","1.004761905"
"2023-04","Bronx","1","LCL/LTD","BX28","Peak","582","600","0.97"
"2023-04","Bronx","2","LCL/LTD","BX28","Peak","157","155","1.012903226"
"2023-04","Bronx","1","LCL/LTD","BX29","Peak","384","386","0.994818653"
"2023-04","Bronx","2","LCL/LTD","BX29","Peak","117","121","0.966942149"
"2023-04","Bronx","1","LCL/LTD","BX3","Peak","842","940","0.895744681"
"2023-04","Bronx","2","LCL/LTD","BX3","Peak","332","342","0.970760234"
"2023-04","Bronx","1","LCL/LTD","BX30","Peak","764","754","1.013262599"
"2023-04","Bronx","2","LCL/LTD","BX30","Peak","174","174","1"
"2023-04","Bronx","1","LCL/LTD","BX31","Peak","650","641","1.014040562"
"2023-04","Bronx","2","LCL/LTD","BX31","Peak","164","158","1.037974684"
"2023-04","Bronx","1","LCL/LTD","BX32","Peak","572","600","0.953333333"
"2023-04","Bronx","2","LCL/LTD","BX32","Peak","88","95","0.926315789"
"2023-04","Bronx","1","LCL/LTD","BX33","Peak","397","400","0.9925"
"2023-04","Bronx","2","LCL/LTD","BX33","Peak","98","100","0.98"
"2023-04","Bronx","1","LCL/LTD","BX34","Peak","427","440","0.970454545"
"2023-04","Bronx","2","LCL/LTD","BX34","Peak","131","130","1.007692308"
"2023-04","Bronx","1","LCL/LTD","BX35","Peak","881","920","0.957608696"
"2023-04","Bronx","2","LCL/LTD","BX35","Peak","257","275","0.934545455"
"2023-04","Bronx","1","LCL/LTD","BX36","Peak","1449","1481","0.978392978"
"2023-04","Bronx","2","LCL/LTD","BX36","Peak","303","312","0.971153846"
"2023-04","Bronx","1","LCL/LTD","BX38","Peak","564","599","0.941569282"
"2023-04","Bronx","2","LCL/LTD","BX38","Peak","148","146","1.01369863"
"2023-04","Bronx","1","LCL/LTD","BX39","Peak","862","880","0.979545455"
"2023-04","Bronx","2","LCL/LTD","BX39","Peak","227","230","0.986956522"
"2023-04","Bronx","1","LCL/LTD","BX4","Peak","463","480","0.964583333"
"2023-04","Bronx","2","LCL/LTD","BX4","Peak","149","155","0.961290323"
"2023-04","Bronx","1","LCL/LTD","BX40","Peak","415","420","0.988095238"
"2023-04","Bronx","2","LCL/LTD","BX40","Peak","132","128","1.03125"
"2023-04","Bronx","1","LCL/LTD","BX41","Peak","508","528","0.962121212"
"2023-04","Bronx","2","LCL/LTD","BX41","Peak","236","237","0.995780591"
"2023-04","Bronx","1","LCL/LTD","BX42","Peak","405","407","0.995085995"
"2023-04","Bronx","2","LCL/LTD","BX42","Peak","131","136","0.963235294"
"2023-04","Bronx","1","LCL/LTD","BX46","Peak","198","200","0.99"
"2023-04","Bronx","2","LCL/LTD","BX46","Peak","65","70","0.928571429"
"2023-04","Bronx","1","LCL/LTD","BX4A","Peak","434","453","0.958057395"
"2023-04","Bronx","2","LCL/LTD","BX4A","Peak","146","145","1.006896552"
"2023-04","Bronx","1","LCL/LTD","BX5","Peak","1007","1080","0.932407407"
"2023-04","Bronx","2","LCL/LTD","BX5","Peak","209","237","0.88185654"
"2023-04","Bronx","1","LCL/LTD","BX6","Peak","637","700","0.91"
"2023-04","Bronx","2","LCL/LTD","BX6","Peak","215","240","0.895833333"
"2023-04","Bronx","1","LCL/LTD","BX7","Peak","800","880","0.909090909"
"2023-04","Bronx","2","LCL/LTD","BX7","Peak","191","267","0.715355805"
"2023-04","Bronx","1","LCL/LTD","BX8","Peak","557","607","0.917627677"
"2023-04","Bronx","2","LCL/LTD","BX8","Peak","96","105","0.914285714"
"2023-04","Bronx","1","LCL/LTD","BX9","Peak","1025","1140","0.899122807"
"2023-04","Bronx","2","LCL/LTD","BX9","Peak","326","340","0.958823529"
"2023-04","Bronx","1","EXP","BXM1","Peak","511","540","0.946296296"
"2023-04","Bronx","2","EXP","BXM1","Peak","61","60","1.016666667"
"2023-04","Bronx","1","EXP","BXM10","Peak","524","520","1.007692308"
"2023-04","Bronx","2","EXP","BXM10","Peak","75","75","1"
"2023-04","Bronx","1","EXP","BXM11","Peak","439","480","0.914583333"
"2023-04","Bronx","2","EXP","BXM11","Peak","72","70","1.028571429"
"2023-04","Bronx","1","EXP","BXM18","Peak","218","200","1.09"
"2023-04","Bronx","1","EXP","BXM2","Peak","307","300","1.023333333"
"2023-04","Bronx","2","EXP","BXM2","Peak","69","70","0.985714286"
"2023-04","Bronx","1","EXP","BXM3","Peak","313","340","0.920588235"
"2023-04","Bronx","2","EXP","BXM3","Peak","41","40","1.025"
"2023-04","Bronx","1","EXP","BXM4","Peak","175","180","0.972222222"
"2023-04","Bronx","2","EXP","BXM4","Peak","40","40","1"
"2023-04","Bronx","1","EXP","BXM6","Peak","295","300","0.983333333"
"2023-04","Bronx","2","EXP","BXM6","Peak","44","45","0.977777778"
"2023-04","Bronx","1","EXP","BXM7","Peak","895","900","0.994444444"
"2023-04","Bronx","2","EXP","BXM7","Peak","117","115","1.017391304"
"2023-04","Bronx","1","EXP","BXM8","Peak","666","680","0.979411765"
"2023-04","Bronx","2","EXP","BXM8","Peak","67","65","1.030769231"
"2023-04","Bronx","1","EXP","BXM9","Peak","711","726","0.979338843"
"2023-04","Bronx","2","EXP","BXM9","Peak","79","80","0.9875"
"2023-04","Bronx","1","SBS","SBS12","Peak","1273","1307","0.973986228"
"2023-04","Bronx","2","SBS","SBS12","Peak","403","408","0.987745098"
"2023-04","Bronx","1","SBS","SBS41","Peak","732","780","0.938461538"
"2023-04","Bronx","2","SBS","SBS41","Peak","256","260","0.984615385"
"2023-04","Bronx","1","SBS","SBS6","Peak","458","640","0.715625"
"2023-04","Bronx","2","SBS","SBS6","Peak","180","255","0.705882353"
"2023-04","Brooklyn","1","LCL/LTD","B1","Peak","808","820","0.985365854"
"2023-04","Brooklyn","2","LCL/LTD","B1","Peak","271","280","0.967857143"
"2023-04","Brooklyn","1","LCL/LTD","B100","Peak","1016","1080","0.940740741"
"2023-04","Brooklyn","2","LCL/LTD","B100","Peak","118","120","0.983333333"
"2023-04","Brooklyn","1","LCL/LTD","B103","Peak","1545","1700","0.908823529"
"2023-04","Brooklyn","2","LCL/LTD","B103","Peak","256","285","0.898245614"
"2023-04","Brooklyn","1","LCL/LTD","B11","Peak","722","740","0.975675676"
"2023-04","Brooklyn","2","LCL/LTD","B11","Peak","187","195","0.958974359"
"2023-04","Brooklyn","1","LCL/LTD","B12","Peak","888","920","0.965217391"
"2023-04","Brooklyn","2","LCL/LTD","B12","Peak","299","305","0.980327869"
"2023-04","Brooklyn","1","LCL/LTD","B13","Peak","520","540","0.962962963"
"2023-04","Brooklyn","2","LCL/LTD","B13","Peak","110","110","1"
"2023-04","Brooklyn","1","LCL/LTD","B14","Peak","552","540","1.022222222"
"2023-04","Brooklyn","2","LCL/LTD","B14","Peak","159","175","0.908571429"
"2023-04","Brooklyn","1","LCL/LTD","B15","Peak","743","747","0.994645248"
"2023-04","Brooklyn","2","LCL/LTD","B15","Peak","343","351","0.977207977"
"2023-04","Brooklyn","1","LCL/LTD","B16","Peak","539","562","0.959074733"
"2023-04","Brooklyn","2","LCL/LTD","B16","Peak","134","147","0.911564626"
"2023-04","Brooklyn","1","LCL/LTD","B17","Peak","1099","1120","0.98125"
"2023-04","Brooklyn","2","LCL/LTD","B17","Peak","337","350","0.962857143"
"2023-04","Brooklyn","1","LCL/LTD","B2","Peak","452","480","0.941666667"
"2023-04","Brooklyn","2","LCL/LTD","B2","Peak","138","140","0.985714286"
"2023-04","Brooklyn","1","LCL/LTD","B20","Peak","647","660","0.98030303"
"2023-04","Brooklyn","2","LCL/LTD","B20","Peak","133","140","0.95"
"2023-04","Brooklyn","1","LCL/LTD","B24","Peak","308","320","0.9625"
"2023-04","Brooklyn","2","LCL/LTD","B24","Peak","105","100","1.05"
"2023-04","Brooklyn","1","LCL/LTD","B25","Peak","646","660","0.978787879"
"2023-04","Brooklyn","2","LCL/LTD","B25","Peak","230","245","0.93877551"
"2023-04","Brooklyn","1","LCL/LTD","B26","Peak","749","780","0.96025641"
"2023-04","Brooklyn","2","LCL/LTD","B26","Peak","246","260","0.946153846"
"2023-04","Brooklyn","1","LCL/LTD","B3","Peak","764","860","0.888372093"
"2023-04","Brooklyn","2","LCL/LTD","B3","Peak","303","320","0.946875"
"2023-04","Brooklyn","1","LCL/LTD","B31","Peak","547","540","1.012962963"
"2023-04","Brooklyn","2","LCL/LTD","B31","Peak","141","150","0.94"
"2023-04","Brooklyn","1","LCL/LTD","B32","Peak","211","220","0.959090909"
"2023-04","Brooklyn","2","LCL/LTD","B32","Peak","98","100","0.98"
"2023-04","Brooklyn","1","LCL/LTD","B35","Peak","1292","1307","0.988523336"
"2023-04","Brooklyn","2","LCL/LTD","B35","Peak","397","416","0.954326923"
"2023-04","Brooklyn","1","LCL/LTD","B36","Peak","915","1007","0.908639523"
"2023-04","Brooklyn","2","LCL/LTD","B36","Peak","196","203","0.965517241"
"2023-04","Brooklyn","1","LCL/LTD","B37","Peak","305","307","0.993485342"
"2023-04","Brooklyn","2","LCL/LTD","B37","Peak","96","100","0.96"
"2023-04","Brooklyn","1","LCL/LTD","B38","Peak","1301","1300","1.000769231"
"2023-04","Brooklyn","2","LCL/LTD","B38","Peak","305","315","0.968253968"
"2023-04","Brooklyn","1","LCL/LTD","B4","Peak","380","394","0.964467005"
"2023-04","Brooklyn","2","LCL/LTD","B4","Peak","129","137","0.941605839"
"2023-04","Brooklyn","1","LCL/LTD","B41","Peak","1690","1724","0.980278422"
"2023-04","Brooklyn","2","LCL/LTD","B41","Peak","570","595","0.957983193"
"2023-04","Brooklyn","1","LCL/LTD","B43","Peak","594","627","0.947368421"
"2023-04","Brooklyn","2","LCL/LTD","B43","Peak","168","180","0.933333333"
"2023-04","Brooklyn","1","LCL/LTD","B44","Peak","710","696","1.020114943"
"2023-04","Brooklyn","2","LCL/LTD","B44","Peak","299","315","0.949206349"
"2023-04","Brooklyn","1","LCL/LTD","B45","Peak","503","500","1.006"
"2023-04","Brooklyn","2","LCL/LTD","B45","Peak","169","170","0.994117647"
"2023-04","Brooklyn","1","LCL/LTD","B46","Peak","1116","1220","0.914754098"
"2023-04","Brooklyn","2","LCL/LTD","B46","Peak","366","380","0.963157895"
"2023-04","Brooklyn","1","LCL/LTD","B47","Peak","630","646","0.975232198"
"2023-04","Brooklyn","2","LCL/LTD","B47","Peak","171","179","0.955307263"
"2023-04","Brooklyn","1","LCL/LTD","B48","Peak","349","340","1.026470588"
"2023-04","Brooklyn","2","LCL/LTD","B48","Peak","126","135","0.933333333"
"2023-04","Brooklyn","1","LCL/LTD","B49","Peak","633","694","0.912103746"
"2023-04","Brooklyn","2","LCL/LTD","B49","Peak","187","189","0.989417989"
"2023-04","Brooklyn","1","LCL/LTD","B52","Peak","837","820","1.020731707"
"2023-04","Brooklyn","2","LCL/LTD","B52","Peak","247","265","0.932075472"
"2023-04","Brooklyn","1","LCL/LTD","B54","Peak","656","660","0.993939394"
"2023-04","Brooklyn","2","LCL/LTD","B54","Peak","174","195","0.892307692"
"2023-04","Brooklyn","1","LCL/LTD","B57","Peak","433","440","0.984090909"
"2023-04","Brooklyn","2","LCL/LTD","B57","Peak","161","160","1.00625"
"2023-04","Brooklyn","1","LCL/LTD","B6","Peak","1621","1796","0.902561247"
"2023-04","Brooklyn","2","LCL/LTD","B6","Peak","459","455","1.008791209"
"2023-04","Brooklyn","1","LCL/LTD","B60","Peak","639","640","0.9984375"
"2023-04","Brooklyn","2","LCL/LTD","B60","Peak","144","150","0.96"
"2023-04","Brooklyn","1","LCL/LTD","B61","Peak","619","614","1.008143322"
"2023-04","Brooklyn","2","LCL/LTD","B61","Peak","213","218","0.97706422"
"2023-04","Brooklyn","1","LCL/LTD","B62","Peak","556","540","1.02962963"
"2023-04","Brooklyn","2","LCL/LTD","B62","Peak","188","195","0.964102564"
"2023-04","Brooklyn","1","LCL/LTD","B63","Peak","648","660","0.981818182"
"2023-04","Brooklyn","2","LCL/LTD","B63","Peak","232","230","1.008695652"
"2023-04","Brooklyn","1","LCL/LTD","B64","Peak","411","440","0.934090909"
"2023-04","Brooklyn","2","LCL/LTD","B64","Peak","189","185","1.021621622"
"2023-04","Brooklyn","1","LCL/LTD","B65","Peak","453","440","1.029545455"
"2023-04","Brooklyn","2","LCL/LTD","B65","Peak","245","250","0.98"
"2023-04","Brooklyn","1","LCL/LTD","B67","Peak","461","460","1.002173913"
"2023-04","Brooklyn","2","LCL/LTD","B67","Peak","100","100","1"
"2023-04","Brooklyn","1","LCL/LTD","B68","Peak","722","753","0.958831341"
"2023-04","Brooklyn","2","LCL/LTD","B68","Peak","291","298","0.976510067"
"2023-04","Brooklyn","1","LCL/LTD","B69","Peak","426","440","0.968181818"
"2023-04","Brooklyn","2","LCL/LTD","B69","Peak","95","90","1.055555556"
"2023-04","Brooklyn","1","LCL/LTD","B7","Peak","422","443","0.952595937"
"2023-04","Brooklyn","2","LCL/LTD","B7","Peak","119","126","0.944444444"
"2023-04","Brooklyn","1","LCL/LTD","B70","Peak","509","520","0.978846154"
"2023-04","Brooklyn","2","LCL/LTD","B70","Peak","158","170","0.929411765"
"2023-04","Brooklyn","1","LCL/LTD","B74","Peak","688","760","0.905263158"
"2023-04","Brooklyn","2","LCL/LTD","B74","Peak","184","200","0.92"
"2023-04","Brooklyn","1","LCL/LTD","B8","Peak","910","920","0.989130435"
"2023-04","Brooklyn","2","LCL/LTD","B8","Peak","238","245","0.971428571"
"2023-04","Brooklyn","1","LCL/LTD","B82","Peak","598","620","0.964516129"
"2023-04","Brooklyn","2","LCL/LTD","B82","Peak","309","315","0.980952381"
"2023-04","Brooklyn","1","LCL/LTD","B83","Peak","767","780","0.983333333"
"2023-04","Brooklyn","2","LCL/LTD","B83","Peak","190","210","0.904761905"
"2023-04","Brooklyn","1","LCL/LTD","B84","Peak","198","200","0.99"
"2023-04","Brooklyn","2","LCL/LTD","B84","Peak","49","50","0.98"
"2023-04","Brooklyn","1","LCL/LTD","B9","Peak","509","499","1.02004008"
"2023-04","Brooklyn","2","LCL/LTD","B9","Peak","256","260","0.984615385"
"2023-04","Brooklyn","1","EXP","BM1","Peak","575","580","0.99137931"
"2023-04","Brooklyn","2","EXP","BM1","Peak","20","25","0.8"
"2023-04","Brooklyn","1","EXP","BM2","Peak","434","460","0.943478261"
"2023-04","Brooklyn","2","EXP","BM2","Peak","20","20","1"
"2023-04","Brooklyn","1","EXP","BM3","Peak","413","420","0.983333333"
"2023-04","Brooklyn","2","EXP","BM3","Peak","13","15","0.866666667"
"2023-04","Brooklyn","1","EXP","BM4","Peak","378","380","0.994736842"
"2023-04","Brooklyn","2","EXP","BM4","Peak","25","25","1"
"2023-04","Brooklyn","1","EXP","BM5","Peak","247","260","0.95"
"2023-04","Brooklyn","2","EXP","BM5","Peak","25","25","1"
"2023-04","Brooklyn","1","SBS","SB44","Peak","910","936","0.972222222"
"2023-04","Brooklyn","2","SBS","SB44","Peak","271","289","0.937716263"
"2023-04","Brooklyn","1","SBS","SBS46","Peak","1360","1400","0.971428571"
"2023-04","Brooklyn","2","SBS","SBS46","Peak","296","335","0.88358209"
"2023-04","Brooklyn","1","SBS","SBS82","Peak","810","840","0.964285714"
"2023-04","Brooklyn","1","EXP","X27","Peak","630","680","0.926470588"
"2023-04","Brooklyn","2","EXP","X27","Peak","90","90","1"
"2023-04","Brooklyn","1","EXP","X28","Peak","622","640","0.971875"
"2023-04","Brooklyn","2","EXP","X28","Peak","79","80","0.9875"
"2023-04","Brooklyn","1","EXP","X37","Peak","550","560","0.982142857"
"2023-04","Brooklyn","1","EXP","X38","Peak","500","500","1"
"2023-04","Manhattan","1","LCL/LTD","M1","Peak","871","960","0.907291667"
"2023-04","Manhattan","2","LCL/LTD","M1","Peak","219","230","0.952173913"
"2023-04","Manhattan","1","LCL/LTD","M10","Peak","586","580","1.010344828"
"2023-04","Manhattan","2","LCL/LTD","M10","Peak","223","225","0.991111111"
"2023-04","Manhattan","1","LCL/LTD","M100","Peak","727","760","0.956578947"
"2023-04","Manhattan","2","LCL/LTD","M100","Peak","193","197","0.979695431"
"2023-04","Manhattan","1","LCL/LTD","M101","Peak","846","853","0.991793669"
"2023-04","Manhattan","2","LCL/LTD","M101","Peak","289","320","0.903125"
"2023-04","Manhattan","1","LCL/LTD","M102","Peak","580","580","1"
"2023-04","Manhattan","2","LCL/LTD","M102","Peak","218","230","0.947826087"
"2023-04","Manhattan","1","LCL/LTD","M103","Peak","502","520","0.965384615"
"2023-04","Manhattan","2","LCL/LTD","M103","Peak","211","220","0.959090909"
"2023-04","Manhattan","1","LCL/LTD","M104","Peak","544","560","0.971428571"
"2023-04","Manhattan","2","LCL/LTD","M104","Peak","395","394","1.002538071"
"2023-04","Manhattan","1","LCL/LTD","M106","Peak","391","400","0.9775"
"2023-04","Manhattan","2","LCL/LTD","M106","Peak","73","70","1.042857143"
"2023-04","Manhattan","1","LCL/LTD","M11","Peak","545","560","0.973214286"
"2023-04","Manhattan","2","LCL/LTD","M11","Peak","197","211","0.933649289"
"2023-04","Manhattan","1","LCL/LTD","M116","Peak","811","825","0.983030303"
"2023-04","Manhattan","2","LCL/LTD","M116","Peak","235","233","1.008583691"
"2023-04","Manhattan","1","LCL/LTD","M12","Peak","201","200","1.005"
"2023-04","Manhattan","2","LCL/LTD","M12","Peak","100","100","1"
"2023-04","Manhattan","1","LCL/LTD","M125","Peak","774","813","0.95202952"
"2023-04","Manhattan","2","LCL/LTD","M125","Peak","310","321","0.965732087"
"2023-04","Manhattan","1","LCL/LTD","M15","Peak","658","680","0.967647059"
"2023-04","Manhattan","2","LCL/LTD","M15","Peak","257","268","0.958955224"
"2023-04","Manhattan","1","LCL/LTD","M2","Peak","746","779","0.957637997"
"2023-04","Manhattan","2","LCL/LTD","M2","Peak","222","289","0.76816609"
"2023-04","Manhattan","1","LCL/LTD","M20","Peak","295","294","1.003401361"
"2023-04","Manhattan","2","LCL/LTD","M20","Peak","127","132","0.962121212"
"2023-04","Manhattan","1","LCL/LTD","M21","Peak","352","360","0.977777778"
"2023-04","Manhattan","2","LCL/LTD","M21","Peak","95","100","0.95"
"2023-04","Manhattan","1","LCL/LTD","M22","Peak","446","460","0.969565217"
"2023-04","Manhattan","2","LCL/LTD","M22","Peak","126","130","0.969230769"
"2023-04","Manhattan","1","LCL/LTD","M3","Peak","534","580","0.920689655"
"2023-04","Manhattan","2","LCL/LTD","M3","Peak","226","240","0.941666667"
"2023-04","Manhattan","1","LCL/LTD","M31","Peak","687","700","0.981428571"
"2023-04","Manhattan","2","LCL/LTD","M31","Peak","220","215","1.023255814"
"2023-04","Manhattan","1","SBS","M34","Peak","590","600","0.983333333"
"2023-04","Manhattan","2","SBS","M34","Peak","136","140","0.971428571"
"2023-04","Manhattan","1","SBS","M34A","Peak","595","600","0.991666667"
"2023-04","Manhattan","2","SBS","M34A","Peak","141","145","0.972413793"
"2023-04","Manhattan","1","LCL/LTD","M4","Peak","877","940","0.932978723"
"2023-04","Manhattan","2","LCL/LTD","M4","Peak","239","265","0.901886792"
"2023-04","Manhattan","1","LCL/LTD","M42","Peak","1081","1120","0.965178571"
"2023-04","Manhattan","2","LCL/LTD","M42","Peak","239","245","0.975510204"
"2023-04","Manhattan","1","LCL/LTD","M5","Peak","539","574","0.93902439"
"2023-04","Manhattan","2","LCL/LTD","M5","Peak","196","222","0.882882883"
"2023-04","Manhattan","1","LCL/LTD","M50","Peak","412","420","0.980952381"
"2023-04","Manhattan","2","LCL/LTD","M50","Peak","97","100","0.97"
"2023-04","Manhattan","1","LCL/LTD","M55","Peak","355","347","1.023054755"
"2023-04","Manhattan","2","LCL/LTD","M55","Peak","175","185","0.945945946"
"2023-04","Manhattan","1","LCL/LTD","M57","Peak","552","567","0.973544974"
"2023-04","Manhattan","2","LCL/LTD","M57","Peak","184","190","0.968421053"
"2023-04","Manhattan","1","LCL/LTD","M66","Peak","1175","1220","0.963114754"
"2023-04","Manhattan","2","LCL/LTD","M66","Peak","218","222","0.981981982"
"2023-04","Manhattan","1","LCL/LTD","M7","Peak","504","547","0.921389397"
"2023-04","Manhattan","2","LCL/LTD","M7","Peak","269","298","0.902684564"
"2023-04","Manhattan","1","LCL/LTD","M72","Peak","486","500","0.972"
"2023-04","Manhattan","2","LCL/LTD","M72","Peak","144","145","0.993103448"
"2023-04","Manhattan","1","LCL/LTD","M8","Peak","381","420","0.907142857"
"2023-04","Manhattan","2","LCL/LTD","M8","Peak","79","90","0.877777778"
"2023-04","Manhattan","1","LCL/LTD","M9","Peak","546","580","0.94137931"
"2023-04","Manhattan","2","LCL/LTD","M9","Peak","122","135","0.903703704"
"2023-04","Manhattan","1","LCL/LTD","M96","Peak","1560","1600","0.975"
"2023-04","Manhattan","2","LCL/LTD","M96","Peak","304","300","1.013333333"
"2023-04","Manhattan","1","LCL/LTD","M98","Peak","429","420","1.021428571"
"2023-04","Manhattan","1","SBS","SB14A","Peak","596","600","0.993333333"
"2023-04","Manhattan","2","SBS","SB14A","Peak","215","225","0.955555556"
"2023-04","Manhattan","1","SBS","SB14D","Peak","1365","1374","0.993449782"
"2023-04","Manhattan","2","SBS","SB14D","Peak","350","354","0.988700565"
"2023-04","Manhattan","1","SBS","SB79","Peak","1212","1240","0.977419355"
"2023-04","Manhattan","2","SBS","SB79","Peak","312","320","0.975"
"2023-04","Manhattan","1","SBS","SBS15","Peak","1317","1380","0.954347826"
