Year,Month,BOROUGH,LINK_ID,SPEED,TRAVEL_TIME
2019,12,Manhattan,4616342.0,23.037158043940465,143.01885187810063
2019,12,Manhattan,4616346.0,39.04882778171509,563.2001417434444
2019,12,Manhattan,4620298.0,20.08767965981573,158.36102055279943
2019,12,Manhattan,4620343.0,36.61011197732105,635.5357902197023
2019,12,Queens,4362244.0,46.31440963855421,252.5190644932672
2019,12,Queens,4362247.0,47.604406803685336,362.4999291282778
2019,12,Queens,4362249.0,37.161784549964565,147.97406094968107
2019,12,Queens,4362250.0,50.43252870304748,324.2092133238838
2019,12,Queens,4362251.0,42.2776881644224,253.75350815024805
2019,12,Queens,4362252.0,45.83232884479093,279.64606661941883
2019,12,Queens,4362314.0,45.68505882352942,67.55960311835578
2019,12,Queens,4362342.0,37.75526576895819,170.05953224663358
2019,12,Queens,4456476.0,38.78675549255847,250.9160878809355
2019,12,Queens,4456477.0,40.29623529411765,190.43231750531538
2019,12,Queens,4456478.0,41.595414599574774,182.96669029057406
2019,12,Queens,4456479.0,31.300432317505315,132.05060240963854
2019,12,Queens,4456481.0,40.49950389794472,197.67880935506733
2019,12,Queens,4456483.0,45.89236144578313,51.71948972360028
2019,12,Queens,4456497.0,43.02410347271439,104.95379163713679
2019,12,Queens,4456500.0,40.21947413182141,183.04280652019844
2019,12,Queens,4456505.0,46.07683203401842,142.28490432317506
2019,12,Queens,4456506.0,42.383207654146,161.08136073706592
2019,12,Queens,4456510.0,27.919669737774626,225.53564847625796
2019,12,Queens,4456516.0,44.869536498936924,405.78823529411767
2019,12,Queens,4616225.0,44.01735790219703,171.1207654145996
2019,12,Queens,4616239.0,40.996185683912124,152.62721474131823
2019,12,Queens,4616241.0,41.00833876683204,147.7930545712261
2019,12,Queens,4616259.0,32.170868887313965,357.65995747696667
2019,12,Queens,4616272.0,32.514544294826365,284.8549964564139
2019,12,Queens,4616276.0,29.701189227498226,412.6703047484054
2019,12,Queens,4616298.0,30.561927710843374,366.6396881644224
2019,12,Queens,4616299.0,42.27234585400426,138.01686746987951
2019,12,Queens,4616300.0,42.26521332388377,137.52997873848335
2019,12,Queens,4616312.0,42.95730545712261,173.35180722891567
2019,12,Queens,4616320.0,47.96224096385542,260.8123316796598
2019,12,Queens,4616350.0,44.4575294117647,281.38440822111977
2019,12,Queens,4616351.0,27.53873564847626,565.8951098511694
2019,12,Queens,4616352.0,44.45479801559178,194.61885187810063
2019,12,Queens,4616353.0,27.495757618710137,405.04266477675407
2019,12,Queens,4616354.0,45.6457335223246,222.36853295535082
2019,12,Queens,4616355.0,41.94161587526577,251.8707299787385
2019,12,Queens,4616356.0,42.24654712969525,110.25598866052445
2019,12,Queens,4616357.0,15.955374911410347,1014.9241672572643
2019,12,Queens,4616364.0,38.03923175053154,161.90418143160878
2019,12,Queens,4616365.0,40.9241686746988,471.93408929836994
2019,12,Staten Island,4329483.0,49.683277108433735,156.34613749114104
2019,12,Staten Island,4329499.0,2.802487597448618,279.84861800141744
2019,12,Staten Island,4616192.0,47.930043940467755,136.90418143160878
2019,12,Staten Island,4616193.0,50.94267469879518,151.61771793054572
2019,12,Staten Island,4616194.0,46.19754500354359,37.94996456413891
2019,12,Staten Island,4616195.0,45.753179305457124,99.55478384124734
2019,12,Staten Island,4616196.0,44.20433593196315,191.7061658398299
2019,12,Staten Island,4616197.0,42.52507866761162,80.69553508150248
2019,12,Staten Island,4616198.0,53.36676541459958,119.53153791637136
2019,12,Staten Island,4616199.0,54.33029057406095,135.67002126151667
2019,12,Staten Island,4616200.0,54.34772927002126,55.41204819277108
2019,12,Staten Island,4616201.0,57.7023118355776,137.20878809355068
2019,12,Staten Island,4616202.0,60.446429482636425,86.4599574769667
2019,12,Staten Island,4616203.0,49.69357902197024,127.12671863926293
2019,12,Staten Island,4616205.0,39.68871013465627,56.564280652019846
2019,12,Staten Island,4616206.0,48.00532671863927,155.2206945428774
2019,12,Staten Island,4616208.0,41.724267895109854,44.414741318214034
2019,12,Staten Island,4616209.0,53.43956059532246,81.84294826364281
2019,12,Staten Island,4616210.0,43.20485613040397,104.10163004961021
2019,12,Staten Island,4616211.0,51.30117647058823,57.45485471296953
2019,12,Staten Island,4616212.0,53.392038270729984,63.10800850460666
2019,12,Staten Island,4616213.0,55.55033167965982,145.52756909992914
2019,12,Staten Island,4616214.0,55.47412473423104,99.63586109142452
2019,12,Staten Island,4616215.0,49.791730687455704,154.86973777462794
2019,12,Staten Island,4616216.0,40.08148263642806,149.94642097802978
2019,12,Staten Island,4616217.0,47.71111977321049,157.75506732813608
2019,12,Staten Island,4616281.0,49.857087172218286,158.17845499645642
2019,12,Staten Island,4616282.0,3.7257916371367825,312.42834868887314
